"created_at","devicePixelRatio","firstTime","screenWidth","screenheight","sessionId","type","userAgent","userId","id","localTime"
"2024-11-05T17:53:32.805Z",2.8125,FALSE,384,832,"e965aa47-6d8c-f463-4b29-7417f3aeee5d","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","8e480594-4198-b3c5-905d-e1e784222795","-OAxSSmC5fa-HkdgC2tp",2024-11-06 04:53:32.805
"2024-11-05T17:55:03.320Z",1.25,FALSE,1536,864,"e5918e17-268b-d6cf-354c-c70b43c3ff68","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","83d2a60f-4d94-a32e-e231-b82429b19fec","-OAxSnsS7BWs8j9HfNeM",2024-11-06 04:55:03.32
"2024-11-05T17:56:20.758Z",2.8125,FALSE,384,832,"28511823-ab62-8f66-f9ed-1a58174113fd","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","8e480594-4198-b3c5-905d-e1e784222795","-OAxT5mNMPkPtwfrhy-M",2024-11-06 04:56:20.758
"2024-11-05T17:57:25.698Z",1.125,FALSE,1536,864,"4e61c7df-399e-a704-8863-417d34fe3019","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","83d2a60f-4d94-a32e-e231-b82429b19fec","-OAxTLd2Z3XuiNW0npb4",2024-11-06 04:57:25.698
"2024-11-05T18:13:11.854Z",2.625,FALSE,412,915,"e62c2526-cc91-d18d-b9f5-0d9c5d6ddd56","session","Mozilla/5.0 (Linux; Android 12; SM-A315G Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.86 Mobile Safari/537.36 Instagram 355.1.0.46.103 Android (31/12; 420dpi; 1080x2195; samsung; SM-A315G; a31; mt6768; pt_BR; 658400561)","087d8a36-2c94-84fd-bb03-e3b175fab58c","-OAxWxdEeZJETxSf3vHA",2024-11-06 05:13:11.854
"2024-11-05T18:13:54.680Z",2.8125,FALSE,384,653,"94dc7b38-cc54-ad37-0ce1-b5b752d708f7","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","e3a1f8e6-69a7-16d5-8234-f6e8480663d2","-OAxX7502r9yLqtRWi5A",2024-11-06 05:13:54.68
"2024-11-05T18:14:56.911Z",1.25,FALSE,1536,864,"9ecf1469-0641-9e3a-1d4c-04d3e54a50ec","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0","bb9659ea-db2a-6dca-656a-3e1333d9986f","-OAxXMHS0CE5kMplNOrc",2024-11-06 05:14:56.911
"2024-11-05T18:23:15.104Z",1.25,FALSE,1536,864,"49750505-6a78-f5a4-1a15-c8c5f0553af7","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","0cda9628-c21d-5861-4d0a-6ca80ad49b52","-OAxZFuhfecCJGv2d5VI",2024-11-06 05:23:15.104
"2024-11-05T18:26:05.600Z",1.25,FALSE,1536,864,"e39167bb-7933-22bd-5958-5ecaa33cd052","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","0cda9628-c21d-5861-4d0a-6ca80ad49b52","-OAxZuXW5JPXeuHOIkvj",2024-11-06 05:26:05.6
"2024-11-05T18:26:25.157Z",2.8125,FALSE,384,690,"383fe3c6-872b-9315-f546-501a5e0c24bf","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","f5eed585-0676-e338-af48-408be3f7d90f","-OAxZzJfve5RBJm8DPtW",2024-11-06 05:26:25.157
"2024-11-05T18:26:53.971Z",2.75,FALSE,393,873,"bc3c9a3f-949b-7885-6951-b59516525c09","session","Mozilla/5.0 (Linux; Android 12; M2007J3SY Build/SKQ1.211006.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.58 Mobile Safari/537.36 Instagram 355.1.0.46.103 Android (31/12; 440dpi; 1080x2180; Xiaomi; M2007J3SY; apollo; qcom; fr_FR; 658400561)","7062ffc2-c59a-734e-7a5d-62c4711dd293","-OAx_5LQjiZeTzmfSELN",2024-11-06 05:26:53.971
"2024-11-05T18:28:44.243Z",3,FALSE,407,904,"3ffa3a99-45b2-f19e-26ab-c55da8b75a31","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","b8448faa-61e6-a3fb-c7c3-887bbbbe8425","-OAx_WGOYjrOioKm0oBy",2024-11-06 05:28:44.243
"2024-11-05T18:29:21.824Z",2.8125,FALSE,384,690,"565d149d-ef9d-e624-077e-330c034f44e2","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","f5eed585-0676-e338-af48-408be3f7d90f","-OAx_eRaew6z3FW-KyoH",2024-11-06 05:29:21.824
"2024-11-05T18:29:22.466Z",1,FALSE,1366,768,"59a4bed9-5915-c6ea-ab9d-eb55829ec688","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 OPR/113.0.0.0","d06fc7ac-f74c-4038-cea8-4e5efb83f3dc","-OAx_eaakdUq-t7HK7EF",2024-11-06 05:29:22.466
"2024-11-05T18:29:42.566Z",2,FALSE,414,896,"f9d6bf5d-fea8-3278-0fe8-bf080e2d07fe","session","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","6defa97a-64df-ab18-5fe3-1cd845e81c08","-OAx_jVhopDeYOzjaX0P",2024-11-06 05:29:42.566
"2024-11-05T18:29:46.037Z",2.75,FALSE,393,873,"41ee82f2-f843-0794-7ab2-8f8c06c2f0e4","session","Mozilla/5.0 (Linux; Android 12; M2007J3SY Build/SKQ1.211006.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.58 Mobile Safari/537.36 Instagram 355.1.0.46.103 Android (31/12; 440dpi; 1080x2180; Xiaomi; M2007J3SY; apollo; qcom; fr_FR; 658400561)","7062ffc2-c59a-734e-7a5d-62c4711dd293","-OAx_kLrm1Fefhsbxmsl",2024-11-06 05:29:46.037
"2024-11-05T18:31:20.575Z",3,FALSE,360,609,"fda90c8c-5dc8-87cb-2a01-d13209458b19","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","f8de745a-713a-7004-b41e-71b667563963","-OAxa6R5GT0kqYMT7zVF",2024-11-06 05:31:20.575
"2024-11-05T18:31:21.619Z",2.75,FALSE,393,873,"de16bd5e-b296-0a5b-2744-fae6a098d62a","session","Mozilla/5.0 (Linux; Android 12; M2007J3SY Build/SKQ1.211006.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.58 Mobile Safari/537.36 Instagram 355.1.0.46.103 Android (31/12; 440dpi; 1080x2180; Xiaomi; M2007J3SY; apollo; qcom; fr_FR; 658400561)","7062ffc2-c59a-734e-7a5d-62c4711dd293","-OAxa6gKUlIhszROtNcD",2024-11-06 05:31:21.619
"2024-11-05T18:31:50.820Z",3,FALSE,360,800,"ed897534-23ed-dbcc-d0bc-c1cc18ed6fff","session","Mozilla/5.0 (Linux; Android 13; SM-G781B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.58 Mobile Safari/537.36 Instagram 355.1.0.46.103 Android (33/13; 480dpi; 1080x2168; samsung; SM-G781B; r8q; qcom; pt_BR; 658400561; IABMV/1)","c324ce1d-b45b-2719-3737-b9f7bafa940a","-OAxaDock9dTcWw7QjDL",2024-11-06 05:31:50.82
"2024-11-05T18:32:05.619Z",2.75,FALSE,393,873,"1de2d008-4f5f-baf2-836a-b23ab47d04a8","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","29e8df85-4b95-22ec-73d7-d0a11281b1e4","-OAxaHQv-LeNUdQakgJB",2024-11-06 05:32:05.619
"2024-11-05T18:32:12.547Z",1,FALSE,1366,768,"a5d7db1d-4b1a-8dcd-38e5-984a8304772c","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","7f328998-d347-1fd7-7966-58042cb6df92","-OAxaJ78XQC2DwsugCAm",2024-11-06 05:32:12.547
"2024-11-05T18:33:57.280Z",2.8125,FALSE,384,832,"1ec79dd3-a5fc-be5b-de36-432df68a67c1","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","b71b7241-c2a1-fb41-ee1b-7f9b5f53d374","-OAxahghpXXMy6BSExR4",2024-11-06 05:33:57.28
"2024-11-05T18:34:13.645Z",1.5,FALSE,800,1334,"60cd75ea-1d52-978e-8236-f1c2e535eb45","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","e1a47e28-72e8-62ef-39c9-c615f451446b","-OAxalgVgxIDkTdTxTeo",2024-11-06 05:34:13.645
"2024-11-05T18:40:24.016Z",2,FALSE,414,896,"44c830d5-a418-d768-4f18-e5fc1e184f74","session","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21G93 Instagram 355.0.0.34.91 (iPhone11,8; iOS 17_6_1; pt_BR; pt; scale=2.00; 828x1792; 656616803; IABMV/1)","ba286468-f268-1ead-ae78-403832b807a4","-OAxcB6KFgxPSrTGqd6j",2024-11-06 05:40:24.016
"2024-11-05T18:41:08.889Z",2.8125,FALSE,384,857,"01a26c33-40bd-033d-7e5b-45ec79ea01bf","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","2ba216dc-5669-d1cb-c371-a1c8e507ba16","-OAxcM3Y1WaoB39JjHRZ",2024-11-06 05:41:08.889
"2024-11-05T18:44:25.240Z",1.25,FALSE,1536,864,"447a98b1-3738-1702-5fbc-61b4d1a52219","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","208eeadd-ca47-c7cc-caa9-ec4d0ee35965","-OAxd6-PxgpN6RWf1JMN",2024-11-06 05:44:25.24
"2024-11-05T18:51:31.640Z",2.625,FALSE,412,915,"5a2e6419-2538-5d58-3112-1efb30bee0a2","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","3cc3bc5a-9bba-b9fe-e2bf-12438bb9b933","-OAxej65TkUPv8YquzKd",2024-11-06 05:51:31.64
"2024-11-05T18:52:47.397Z",2.8125,FALSE,854,384,"28d2a182-75bf-4bf8-bb9c-ed45ffe9788e","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","ae58f258-97d6-325a-9dec-a966b34934fa","-OAxf0afTMXlAKwosyca",2024-11-06 05:52:47.397
"2024-11-05T18:55:08.772Z",2.8125,FALSE,384,832,"c455a7c2-e79c-0857-e58e-90f3201f8e55","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","ccb1f556-19eb-a306-8dba-7f6facf235ea","-OAxfZ6kYVqH_sX1Wldd",2024-11-06 05:55:08.772
"2024-11-05T18:55:26.489Z",2.625,FALSE,412,915,"98eaf4b1-21a2-058e-aaee-7d263ca1bf44","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","3cc3bc5a-9bba-b9fe-e2bf-12438bb9b933","-OAxfcRR2ZN3Puxm02l7",2024-11-06 05:55:26.489
"2024-11-05T18:56:05.688Z",2.8125,FALSE,384,854,"674752cc-9773-23ce-1e91-07bf75ffb7fd","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","ae58f258-97d6-325a-9dec-a966b34934fa","-OAxfm-y3AvL4aBejECG",2024-11-06 05:56:05.688
"2024-11-05T18:56:43.509Z",2.8125,FALSE,384,832,"23f5969f-45bd-2f9e-98ea-7085304fe272","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","ccb1f556-19eb-a306-8dba-7f6facf235ea","-OAxfvEtRhgq7v2z6zN6",2024-11-06 05:56:43.509
"2024-11-05T18:58:32.089Z",2.625,FALSE,412,915,"31c48073-9b98-2119-1879-889f553db62b","session","Mozilla/5.0 (Linux; Android 13; SM-A515F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.86 Mobile Safari/537.36 Instagram 355.1.0.46.103 Android (33/13; 420dpi; 1080x2186; samsung; SM-A515F; a51; exynos9611; pt_BR; 658400561)","2a248f3e-172a-5a95-fc6f-3616f47df04c","-OAxgKkeh78JE0OCDZFW",2024-11-06 05:58:32.089
"2024-11-05T19:00:19.079Z",3,FALSE,390,844,"0b410e22-b278-16d8-b978-fca27642c728","session","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","05b9a72c-f63a-6638-b838-9a240f911c38","-OAxgjsBTU0FRftet4z8",2024-11-06 06:00:19.079
"2024-11-05T19:01:26.907Z",2.625,FALSE,412,915,"3f3157de-0d2d-f883-d4a2-a8b8a217e548","session","Mozilla/5.0 (Linux; Android 13; SM-A515F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.86 Mobile Safari/537.36 Instagram 355.1.0.46.103 Android (33/13; 420dpi; 1080x2186; samsung; SM-A515F; a51; exynos9611; pt_BR; 658400561)","2a248f3e-172a-5a95-fc6f-3616f47df04c","-OAxh-R3Z2ZTSJiCFDi4",2024-11-06 06:01:26.907
"2024-11-05T19:02:48.349Z",2.8125,FALSE,384,688,"b78158a9-8f47-b74e-93a9-218d428d8327","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","c9e4cb32-759b-7d5b-bc19-3d219e54bb83","-OAxhJJiqLV0edzqRDi_",2024-11-06 06:02:48.349
"2024-11-05T19:03:17.511Z",3,FALSE,390,844,"527858b8-cf75-7d69-2947-9bdc6b383468","session","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21G93 Instagram 355.0.0.34.91 (iPhone13,3; iOS 17_6_1; fr_FR; fr; scale=3.00; 1170x2532; 656616803; IABMV/1)","7b2af2fd-25e1-c81b-e09a-fcb88268136a","-OAxhQRBhEcHWadppmaJ",2024-11-06 06:03:17.511
"2024-11-05T19:04:11.988Z",1,FALSE,1920,1080,"34096862-be65-b22a-0d44-4c36d9685c18","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","abd943c3-9fb2-e5ad-5312-e6b5103c76fe","-OAxhcjMAJlJFCSlLewF",2024-11-06 06:04:11.988
"2024-11-05T19:12:41.473Z",2,FALSE,768,1024,"2e8f2abb-b3e8-48a6-ed49-02c80468d339","session","Mozilla/5.0 (iPad; CPU OS 16_7_10 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/482.2.0.68.110;FBBV/658316928;FBDV/iPad6,12;FBMD/iPad;FBSN/iPadOS;FBSV/16.7.10;FBSS/2;FBCR/;FBID/tablet;FBLC/fi_FI;FBOP/80]","2637d3bf-ff08-7368-2928-0a2ce0581cf8","-OAxj_7EOTNXAN6YpqRX",2024-11-06 06:12:41.473
"2024-11-05T19:13:02.943Z",1.25,FALSE,1536,864,"49a2251d-0da8-185d-2911-621554b4bd95","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 OPR/113.0.0.0","86411a67-ad66-3f7d-b84b-2b27034f0c21","-OAxjeMXvFMvZJpMGrJZ",2024-11-06 06:13:02.943
"2024-11-05T19:13:04.952Z",3,FALSE,393,852,"cd183f3d-b0b5-2a28-3c18-8958d4b86508","session","Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0.1 Mobile/15E148 Safari/604.1","cc58bd39-1264-c24b-b05c-44b8c6b7bf89","-OAxjeqwNU48-p9dDgyr",2024-11-06 06:13:04.952
"2024-11-05T19:13:28.453Z",3,FALSE,360,780,"e752c3d2-371c-bfee-1705-0bdafabc29a5","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","122209f4-80d1-835a-71d7-171610fe7684","-OAxjkaA_4ytEWFm8xlc",2024-11-06 06:13:28.453
"2024-11-05T19:13:29.804Z",1.25,FALSE,1536,864,"6fb232d9-6257-7975-e135-784b9abd4fb3","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 OPR/114.0.0.0","cadb8208-05be-a7e5-042d-90089925f0e7","-OAxjkvDORlqSRF79vmv",2024-11-06 06:13:29.804
"2024-11-05T19:14:15.260Z",3,FALSE,360,627,"4a6cb88a-403d-da3c-92ef-6911aeb48ed7","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","c46fa69c-b4ca-0eb3-073d-d2fa1a2446f9","-OAxjw0ZYnbJZNfvnW89",2024-11-06 06:14:15.26
"2024-11-05T19:17:13.509Z",1.875,FALSE,385,854,"c0a76997-9821-a8a2-831f-896696758c91","session","Mozilla/5.0 (Linux; Android 13; SM-M127F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.60 Mobile Safari/537.36 Instagram 355.1.0.46.103 Android (33/13; 300dpi; 720x1465; samsung; SM-M127F; m12; exynos850; pt_BR; 658400531)","f588e501-fff3-2b0a-2538-8e7865c36c8d","-OAxkbXppGWTYGefgBvk",2024-11-06 06:17:13.509
"2024-11-05T19:18:31.854Z",2.8125,FALSE,384,657,"5bf62caf-3246-9f23-8a01-3bd9c74f94d8","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","99d473cf-3582-a8aa-e6ab-99ff10630f18","-OAxkuesc1K_eYy8_g_o",2024-11-06 06:18:31.854
"2024-11-05T19:18:33.518Z",1,FALSE,1920,1080,"de8d130a-3e45-a401-10ae-ea5207291dbe","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","abd943c3-9fb2-e5ad-5312-e6b5103c76fe","-OAxkv3jQhqKN1k1pTEv",2024-11-06 06:18:33.518
"2024-11-05T19:18:48.034Z",1,FALSE,1920,1080,"984ecae8-6778-0f13-6058-20feed770f57","session","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:132.0) Gecko/20100101 Firefox/132.0","c5116406-9ac8-5233-bddd-e8c8a78806c8","-OAxkybY54qZ-mt2zTQc",2024-11-06 06:18:48.034
"2024-11-05T19:20:26.824Z",1.875,FALSE,1024,576,"c1243aa8-8e18-82a8-b4b1-4ca8c7240c08","session","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:132.0) Gecko/20100101 Firefox/132.0","c5116406-9ac8-5233-bddd-e8c8a78806c8","-OAxlLjAHPONYMWyD447",2024-11-06 06:20:26.824
"2024-11-05T19:20:28.914Z",1.875,FALSE,385,854,"ecff9ba5-7386-ce79-f24a-9891a801808b","session","Mozilla/5.0 (Linux; Android 12; SM-A125M Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/129.0.6668.100 Mobile Safari/537.36 Instagram 355.1.0.46.103 Android (31/12; 300dpi; 720x1465; samsung; SM-A125M; a12; mt6765; pt_BR; 658400556)","dcebddf3-2a99-441c-540d-271a1a85238a","-OAxlMFG4CvgCJAnXmM_",2024-11-06 06:20:28.914
"2024-11-05T19:23:47.195Z",2,FALSE,414,896,"f4a98d88-7015-1678-b1a8-3868fbb656f8","session","Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1","96e819e4-d458-33b6-db9d-667550b80ef9","-OAxm6e0AfpNI4Wvl1Le",2024-11-06 06:23:47.195
"2024-11-05T19:26:22.375Z",2.8125,FALSE,384,857,"bac7d236-6e9e-b8fd-0fa7-65a49009201e","session","Mozilla/5.0 (Linux; Android 14; SM-A146M Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.66 Mobile Safari/537.36 Instagram 355.1.0.46.103 Android (34/14; 450dpi; 1080x2209; samsung; SM-A146M; a14x; s5e8535; pt_BR; 658400531)","aef5a7dd-5f32-3efd-1c8d-c5b68fe4b399","-OAxmhXpbyAa3EY3xGiR",2024-11-06 06:26:22.375
"2024-11-05T19:27:39.402Z",3,FALSE,390,844,"efe8c058-e468-5608-e86b-3ec86b188f48","session","Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1","dd980f65-17f8-9e3e-0128-6391d3b85d88","-OAxn-LE5OPzWyIYC5n2",2024-11-06 06:27:39.402
"2024-11-05T19:27:59.413Z",2.75,FALSE,393,873,"d26e2826-66cd-c97e-e15c-20d30fd8fd93","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","d50374cb-117c-b40b-7b9a-b96b893e63d8","-OAxn4E6-uTCh3Iq5bDs",2024-11-06 06:27:59.413
"2024-11-05T19:35:15.908Z",2.625,FALSE,915,412,"8856ae41-0be1-47df-1c57-2f5835ba7366","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","de4de5e8-deac-76fa-eff1-7102aded02bc","-OAxojnC02EkP1ZqZjSO",2024-11-06 06:35:15.908
"2024-11-05T19:35:42.456Z",3,FALSE,390,844,"ea26b3f6-edc3-adbe-fc98-bfc2c2eb3e68","session","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21G93 Instagram 355.0.0.34.91 (iPhone13,2; iOS 17_6_1; pt_BR; pt; scale=3.00; 1170x2532; 656616803; IABMV/1)","00ea11c3-3e49-f5e8-d008-126bfcc8fbad","-OAxoqGv4wgpQNtSy070",2024-11-06 06:35:42.456
"2024-11-05T19:37:38.562Z",2.625,FALSE,412,915,"aab48e75-77a4-66f6-9b5e-5f29cd8d9508","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","de4de5e8-deac-76fa-eff1-7102aded02bc","-OAxpHc5cD4sMTg55gha",2024-11-06 06:37:38.562
"2024-11-05T19:38:57.925Z",2.75,FALSE,393,873,"9cbf23ed-2c47-4578-d4ec-4c5e86dcc778","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","565f40a9-3334-7b52-47dc-8fd64604de76","-OAxpa-HIJIbkq3EKRDD",2024-11-06 06:38:57.925
"2024-11-05T19:39:10.524Z",2.75,FALSE,393,873,"3d1faf17-3e7b-430e-ea82-df53812a8d5f","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","46491679-60ed-3427-16cf-1ee441d8169a","-OAxpd40KrqkHgBy1UoL",2024-11-06 06:39:10.524
"2024-11-05T19:39:14.968Z",1,FALSE,400,400,"bd61c201-8d86-fb0d-022c-994f76ee0e86","session","Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)","73826be2-e47d-a0e5-cb89-7b29f326f4ef","-OAxpe9O0Mdd_8JjsfUM",2024-11-06 06:39:14.968
"2024-11-05T19:40:56.181Z",3,FALSE,360,780,"2a0547cd-28be-fdc9-e361-901cdfbd3943","session","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36","8cc2515b-09ad-c7ff-18ca-166119372649","-OAxq1rzk9V4mD6kqGNV",2024-11-06 06:40:56.181
"2024-11-05T19:41:16.881Z",2,FALSE,375,667,"110231fc-c16e-82c8-9c9c-15a1316893b8","session","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","58ac4754-6e24-ccd8-63e8-421f95784738","-OAxq6vLF4QjgtCMKDuu",2024-11-06 06:41:16.881
"2024-11-05T19:49:04.422Z",1.875,FALSE,1536,864,"ab3591ac-b3e8-5544-1b55-1377cf2b06ea","session","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","0d9d164a-7042-4d2e-2be2-c681ce39288d","-OAxru3bhIo0Pmc_E0Ly",2024-11-06 06:49:04.422
